author_id,author_name,author_page_url,birthplace,book_average_rating,book_fullurl,book_id,book_title,genre_1,genre_2,pages,year_publication,fiction_nonfiction,period_publication,genre_number
8267477,Tessa Arlen ,/author/show/8267477.Tessa_Arlen,Europe,3.5,https://www.goodreads.com/book/show/22313642-death-of-a-dishonorable-gentleman,22313642,       Death of a Dishonorable Gentleman ,Mystery,Historical,310,2015,Fiction,21st century,10
8570972,Amalia Carosella ,/author/show/8570972.Amalia_Carosella,Unknown,3.58,https://www.goodreads.com/book/show/24529013-helen-of-sparta,24529013,       Helen of Sparta ,Historical,Fiction,416,2015,Fiction,21st century,7
6575011,Kate Riordan ,/author/show/6575011.Kate_Riordan,Europe,3.72,https://www.goodreads.com/book/show/23201410-the-girl-in-the-photograph,23201410,       Fiercombe Manor ,Historical,Fiction,403,2015,Fiction,21st century,7
5222030,Laura Andersen ,/author/show/5222030.Laura_Andersen,USA and Canada,3.93,https://www.goodreads.com/book/show/23012505-the-virgin-s-daughter,23012505,       The Virgin's Daughter ,Historical,Science Fiction,368,2015,Fiction,21st century,7
5775520,Anna Lee Huber ,/author/show/5775520.Anna_Lee_Huber,USA and Canada,4.05,https://www.goodreads.com/book/show/23398824-a-study-in-death,23398824,       A Study in Death ,Mystery,Historical,336,2015,Fiction,21st century,10
52609,Deeanne Gist ,/author/show/52609.Deeanne_Gist,Unknown,4.05,https://www.goodreads.com/book/show/22609378-tiffany-girl,22609378,       Tiffany Girl ,Historical,Romance,512,2015,Fiction,21st century,7
8137823,Greer Macallister ,/author/show/8137823.Greer_Macallister,Unknown,3.67,https://www.goodreads.com/book/show/21897317-the-magician-s-lie,21897317,       The Magician's Lie ,Historical,Fiction,320,2015,Fiction,21st century,7
41193,Sara Donati ,/author/show/41193.Sara_Donati,USA and Canada,4.02,https://www.goodreads.com/book/show/24611868-the-gilded-hour,24611868,       The Gilded Hour ,Historical,Fiction,741,2015,Fiction,21st century,7
72439,Sandra Byrd ,/author/show/72439.Sandra_Byrd,Unknown,3.84,https://www.goodreads.com/book/show/22609434-mist-of-midnight,22609434,       Mist of Midnight ,Historical,Mystery,374,2015,Fiction,21st century,7
1102395,Meg Waite Clayton ,/author/show/1102395.Meg_Waite_Clayton,USA and Canada,3.63,https://www.goodreads.com/book/show/23460961-the-race-for-paris,23460961,       The Race for Paris ,Historical,Fiction,336,2015,Fiction,21st century,7
4654517,Ginger Voight ,/author/show/4654517.Ginger_Voight,USA and Canada,3.81,https://www.goodreads.com/book/show/12623161-groupie,12623161,       Groupie ,Romance,Music,369,2013,Fiction,21st century,11
5623914,Marissa Campbell ,/author/show/5623914.Marissa_Campbell,USA and Canada,3.63,https://www.goodreads.com/book/show/23848159-avelynn,23848159,       Avelynn ,Historical,Romance,338,2015,Fiction,21st century,7
4877970,Sophie Perinot ,/author/show/4877970.Sophie_Perinot,Asia,3.79,https://www.goodreads.com/book/show/23848325-m-dicis-daughter,23848325,       Médicis Daughter: A Novel of Marguerite de Valois ,Historical,Fiction,384,2015,Fiction,21st century,7
5052587,Kate Alcott ,/author/show/5052587.Kate_Alcott,USA and Canada,3.61,https://www.goodreads.com/book/show/22318399-a-touch-of-stardust,22318399,       A Touch of Stardust ,Historical,Fiction,296,2015,Fiction,21st century,7
11630,Jennifer Chiaverini ,/author/show/11630.Jennifer_Chiaverini,Unknown,3.7,https://www.goodreads.com/book/show/22571509-mrs-grant-and-madame-jule,22571509,       Mrs. Grant and Madame Jule ,Historical,Fiction,386,2015,Fiction,21st century,7
5321310,J.P. Grider ,/author/show/5321310.J_P_Grider,USA and Canada,3.77,https://www.goodreads.com/book/show/13029251-unplugged,13029251,       Unplugged (A Portrait of a Rock Star) ,Romance,Music,242,2011,Fiction,21st century,11
4867023,Leah Spiegel ,/author/show/4867023.Leah_Spiegel,Unknown,3.9,https://www.goodreads.com/book/show/12998673-foolish-games,12998673,       Foolish Games ,Romance,Young Adult,442,2011,Fiction,21st century,11
290189,Paula McLain ,/author/show/290189.Paula_McLain,USA and Canada,3.93,https://www.goodreads.com/book/show/23995231-circling-the-sun,23995231,       Circling the Sun ,Historical,Fiction,366,2015,Fiction,21st century,7
3184722,Priya Parmar ,/author/show/3184722.Priya_Parmar,Unknown,3.76,https://www.goodreads.com/book/show/22238372-vanessa-and-her-sister,22238372,       Vanessa and Her Sister ,Historical,Fiction,368,2014,Fiction,21st century,7
4743015,Heather Lynn Rigaud ,/author/show/4743015.Heather_Lynn_Rigaud,USA and Canada,3.51,https://www.goodreads.com/book/show/10879272-fitzwilliam-darcy-rock-star,10879272,"       Fitzwilliam Darcy, Rock Star ",Romance,Romance,432,2011,Fiction,21st century,11
6897266,Marci Jefferson ,/author/show/6897266.Marci_Jefferson,Unknown,3.8,https://www.goodreads.com/book/show/23014680-enchantress-of-paris,23014680,       Enchantress of Paris: A Novel of the Sun King’s Court ,Historical,Cultural,336,2015,Fiction,21st century,7
8333761,Cynthia Swanson ,/author/show/8333761.Cynthia_Swanson,Unknown,3.68,https://www.goodreads.com/book/show/22635858-the-bookseller,22635858,       The Bookseller ,Historical,Historical,339,2015,Fiction,21st century,7
6154476,Donna Thorland ,/author/show/6154476.Donna_Thorland,USA and Canada,3.87,https://www.goodreads.com/book/show/22450833-mistress-firebrand,22450833,       Mistress Firebrand ,Historical,Romance,416,2015,Fiction,21st century,7
6442240,Patricia Bracewell ,/author/show/6442240.Patricia_Bracewell,USA and Canada,4.04,https://www.goodreads.com/book/show/22571643-the-price-of-blood,22571643,       The Price of Blood ,Historical,Historical,448,2015,Fiction,21st century,7
2867287,Erika Robuck ,/author/show/2867287.Erika_Robuck,USA and Canada,3.78,https://www.goodreads.com/book/show/23281845-the-house-of-hawthorne,23281845,       The House of Hawthorne ,Historical,Fiction,403,2015,Fiction,21st century,7
2770941,Sarah McCoy ,/author/show/2770941.Sarah_McCoy,USA and Canada,3.74,https://www.goodreads.com/book/show/18490777-the-mapmaker-s-children,18490777,       The Mapmaker's Children ,Historical,Fiction,300,2014,Fiction,21st century,7
2974095,Kate Quinn ,/author/show/2974095.Kate_Quinn,USA and Canada,4.47,https://www.goodreads.com/book/show/20486495-lady-of-the-eternal-city,20486495,       Lady of the Eternal City ,Historical,Historical,512,2015,Fiction,21st century,7
4747988,Nancy Bilyeau ,/author/show/4747988.Nancy_Bilyeau,USA and Canada,3.99,https://www.goodreads.com/book/show/22609364-the-tapestry,22609364,       The Tapestry ,Historical,Fiction,400,2015,Fiction,21st century,7
6704895,Heather  Webb ,/author/show/6704895.Heather_Webb,USA and Canada,3.74,https://www.goodreads.com/book/show/22521552-rodin-s-lover,22521552,       Rodin's Lover ,Historical,Fiction,306,2015,Fiction,21st century,7
1025097,Patricia Cornwell ,/author/show/1025097.Patricia_Cornwell,USA and Canada,4.02,https://www.goodreads.com/book/show/6534.Postmortem,6534,       Postmortem ,Mystery,Mystery,293,1990,Fiction,20th century or before,10
11889,Ellen Kushner ,/author/show/11889.Ellen_Kushner,USA and Canada,3.9,https://www.goodreads.com/book/show/821583.The_Privilege_of_the_Sword,821583,       The Privilege of the Sword ,Fantasy,Fiction,378,2006,Fiction,21st century,6
33987,LaVyrle Spencer ,/author/show/33987.LaVyrle_Spencer,USA and Canada,4.22,https://www.goodreads.com/book/show/772716.Years,772716,       Years ,Romance,Romance,472,1986,Fiction,20th century or before,11
186987,Julianne MacLean ,/author/show/186987.Julianne_MacLean,Unknown,3.87,https://www.goodreads.com/book/show/8697204-captured-by-the-highlander,8697204,       Captured by the Highlander ,Romance,Romance,308,2011,Fiction,21st century,11
25092,Victoria Holt ,/author/show/25092.Victoria_Holt,Europe,3.96,https://www.goodreads.com/book/show/311034.On_the_Night_of_the_Seventh_Moon,311034,       On the Night of the Seventh Moon ,Romance,Gothic,384,1972,Fiction,20th century or before,11
4633,Karen Hawkins ,/author/show/4633.Karen_Hawkins,Unknown,3.91,https://www.goodreads.com/book/show/300043.How_to_Abduct_a_Highland_Lord,300043,       How to Abduct a Highland Lord ,Romance,Romance,313,2007,Fiction,21st century,11
57462,Eva Ibbotson ,/author/show/57462.Eva_Ibbotson,Europe,3.93,https://www.goodreads.com/book/show/714571.The_Morning_Gift,714571,       The Morning Gift ,Historical,Romance,410,1993,Fiction,20th century or before,7
588558,Lisa Schroeder ,/author/show/588558.Lisa_Schroeder,Unknown,3.85,https://www.goodreads.com/book/show/1832749.I_Heart_You_You_Haunt_Me,1832749,"       I Heart You, You Haunt Me ",Young Adult,Romance,227,2008,Fiction,21st century,14
2980339,Shelena Shorts ,/author/show/2980339.Shelena_Shorts,Unknown,3.96,https://www.goodreads.com/book/show/7635805-the-broken-lake,7635805,       The Broken Lake ,Young Adult,Romance,308,2010,Fiction,21st century,14
28375,Janet Chapman ,/author/show/28375.Janet_Chapman,USA and Canada,4.08,https://www.goodreads.com/book/show/825828.Charming_the_Highlander,825828,       Charming the Highlander ,Romance,Science Fiction,375,2003,Fiction,21st century,11
5406631,Suzan Tisdale ,/author/show/5406631.Suzan_Tisdale,Unknown,3.93,https://www.goodreads.com/book/show/13488738-laiden-s-daughter,13488738,       Laiden's Daughter ,Romance,Romance,240,2011,Fiction,21st century,11
207379,Mary Wine ,/author/show/207379.Mary_Wine,Unknown,3.88,https://www.goodreads.com/book/show/6025739-in-bed-with-a-stranger,6025739,       In Bed With A Stranger ,Romance,Historical,316,2009,Fiction,21st century,11
269098,Kathleen Givens ,/author/show/269098.Kathleen_Givens,Asia,3.78,https://www.goodreads.com/book/show/993839.On_a_Highland_Shore,993839,       On a Highland Shore ,Historical,Romance,400,2006,Fiction,21st century,7
589737,Monica McCarty ,/author/show/589737.Monica_McCarty,USA and Canada,4.29,https://www.goodreads.com/book/show/18007522-the-raider,18007522,       The Raider ,Romance,Romance,400,2014,Fiction,21st century,11
2858606,Margaret Mallory ,/author/show/2858606.Margaret_Mallory,USA and Canada,3.92,https://www.goodreads.com/book/show/9485409-the-guardian,9485409,       The Guardian ,Romance,Romance,354,2011,Fiction,21st century,11
253272,Paula Quinn ,/author/show/253272.Paula_Quinn,USA and Canada,4.12,https://www.goodreads.com/book/show/7779348-seduced-by-a-highlander,7779348,       Seduced by a Highlander ,Romance,Romance,372,2010,Fiction,21st century,11
7239827,Amber Forbes ,/author/show/7239827.Amber_Forbes,USA and Canada,4.19,https://www.goodreads.com/book/show/28055672-when-stars-die,28055672,       When Stars Die ,Young Adult,Fantasy,267,2013,Fiction,21st century,14
18485,Penelope Williamson ,/author/show/18485.Penelope_Williamson,USA and Canada,4.07,https://www.goodreads.com/book/show/2056222.Once_in_a_Blue_Moon,2056222,       Once in a Blue Moon ,Romance,Romance,453,1993,Fiction,20th century or before,11
30095,Jean Webster ,/author/show/30095.Jean_Webster,USA and Canada,4.11,https://www.goodreads.com/book/show/1499952.Daddy_Long_Legs,1499952,       Daddy-Long-Legs ,Classics,Fiction,249,1912,Fiction,20th century or before,3
33876,Mary Jo Putney ,/author/show/33876.Mary_Jo_Putney,USA and Canada,4.05,https://www.goodreads.com/book/show/614718.The_Rake,614718,       The Rake ,Romance,Romance,352,1989,Fiction,20th century or before,11
16168306,Catia M Rodrigues ,/author/show/16168306.Catia_M_Rodrigues,Europe,4.47,https://www.goodreads.com/book/show/33284896-dubh-n-reborn,33284896,       Dubhán Reborn ,Young Adult,Fantasy,365,2016,Fiction,21st century,14
3091721,Kate Milford ,/author/show/3091721.Kate_Milford,USA and Canada,3.68,https://www.goodreads.com/book/show/6909642-the-boneshaker,6909642,       The Boneshaker ,Fantasy,Young Adult,372,2010,Fiction,21st century,6
294697,Laura London ,/author/show/294697.Laura_London,Unknown,4.05,https://www.goodreads.com/book/show/679702.The_Windflower,679702,       The Windflower ,Romance,Romance,530,1984,Fiction,20th century or before,11
9559,Sue Grafton ,/author/show/9559.Sue_Grafton,USA and Canada,3.95,https://www.goodreads.com/book/show/6193821-u-is-for-undertow,6193821,       U is for Undertow ,Mystery,Fiction,403,2009,Fiction,21st century,10
10679,Lori Wick ,/author/show/10679.Lori_Wick,Unknown,4.17,https://www.goodreads.com/book/show/289747.The_Princess,289747,       The Princess ,Christian Fiction,Romance,300,1999,Fiction,20th century or before,2
43835,R.A. MacAvoy ,/author/show/43835.R_A_MacAvoy,USA and Canada,4.01,https://www.goodreads.com/book/show/435415.Tea_with_the_Black_Dragon,435415,       Tea with the Black Dragon ,Fantasy,Mystery,128,1983,Fiction,20th century or before,6
1083084,Irene Latham ,/author/show/1083084.Irene_Latham,Unknown,4.0,https://www.goodreads.com/book/show/6532373-leaving-gee-s-bend,6532373,       Leaving Gee's Bend ,Historical,Young Adult,240,2010,Fiction,21st century,7
3097903,Mara Purnhagen ,/author/show/3097903.Mara_Purnhagen,Unknown,3.76,https://www.goodreads.com/book/show/6926414-tagged,6926414,       Tagged ,Young Adult,Contemporary,201,2010,Fiction,21st century,14
5755759,Anne Golon ,/author/show/5755759.Anne_Golon,Europe,4.19,https://www.goodreads.com/book/show/1175147.Angelique,1175147,       Angelique ,Historical,Romance,810,1956,Fiction,20th century or before,7
5808280,Chelsea M. Campbell ,/author/show/5808280.Chelsea_M_Campbell,USA and Canada,3.88,https://www.goodreads.com/book/show/6780702-the-rise-of-renegade-x,6780702,       The Rise of Renegade X ,Young Adult,Comics,352,2010,Fiction,21st century,14
5827855,Jes Young ,/author/show/5827855.Jes_Young,USA and Canada,3.67,https://www.goodreads.com/book/show/13630560-tab-bennett-and-the-inbetween,13630560,       Tab Bennett and the Inbetween ,Fantasy,Fantasy,310,2012,Fiction,21st century,6
2919206,Denise Jaden ,/author/show/2919206.Denise_Jaden,USA and Canada,3.74,https://www.goodreads.com/book/show/6440071-losing-faith,6440071,       Losing Faith ,Young Adult,Mystery,400,2010,Fiction,21st century,14
1030094,Christina Diaz Gonzalez ,/author/show/1030094.Christina_Diaz_Gonzalez,Unknown,4.03,https://www.goodreads.com/book/show/6768377-the-red-umbrella,6768377,       The Red Umbrella ,Historical,Young Adult,284,2010,Fiction,21st century,7
2868833,Y.S. Lee ,/author/show/2868833.Y_S_Lee,Unknown,3.77,https://www.goodreads.com/book/show/6698199-a-spy-in-the-house,6698199,       A Spy in the House ,Mystery,Historical,335,2009,Fiction,21st century,10
26115,Maggie Furey ,/author/show/26115.Maggie_Furey,Europe,3.92,https://www.goodreads.com/book/show/476733.Aurian,476733,       Aurian ,Fantasy,Fantasy,608,1994,Fiction,20th century or before,6
3101322,Mindi Scott ,/author/show/3101322.Mindi_Scott,USA and Canada,3.75,https://www.goodreads.com/book/show/6936391-freefall,6936391,       Freefall ,Young Adult,Contemporary,315,2010,Fiction,21st century,14
3081700,Daisy Whitney ,/author/show/3081700.Daisy_Whitney,USA and Canada,3.79,https://www.goodreads.com/book/show/6882274-the-mockingbirds,6882274,       The Mockingbirds ,Young Adult,Contemporary,339,2010,Fiction,21st century,14
6869437,Shawna Romkey ,/author/show/6869437.Shawna_Romkey,USA and Canada,4.13,https://www.goodreads.com/book/show/25252907-speak-of-the-devil,25252907,       Speak of the Devil ,Fantasy,Young Adult,230,2013,Fiction,21st century,6
6492,Francine Rivers ,/author/show/6492.Francine_Rivers,USA and Canada,4.76,https://www.goodreads.com/book/show/95602.Mark_of_the_Lion_Trilogy,95602,       Mark of the Lion Trilogy ,Christian Fiction,Christian,1468,1993,Fiction,20th century or before,2
3048234,Alyssa B. Sheinmel ,/author/show/3048234.Alyssa_B_Sheinmel,USA and Canada,3.52,https://www.goodreads.com/book/show/6783128-the-beautiful-between,6783128,       The Beautiful Between ,Young Adult,Contemporary,192,2010,Fiction,21st century,14
3111598,Holly Schindler ,/author/show/3111598.Holly_Schindler,Unknown,3.71,https://www.goodreads.com/book/show/6964455-a-blue-so-dark,6964455,       A Blue So Dark ,Young Adult,Contemporary,277,2010,Fiction,21st century,14
2918424,J. Kathleen Cheney ,/author/show/2918424.J_Kathleen_Cheney,USA and Canada,4.06,https://www.goodreads.com/book/show/25476118-dreaming-death,25476118,       Dreaming Death ,Fantasy,Mystery,400,2016,Fiction,21st century,6
261937,Paula Volsky ,/author/show/261937.Paula_Volsky,USA and Canada,3.97,https://www.goodreads.com/book/show/467457.Illusion,467457,       Illusion ,Fantasy,Fiction,674,1991,Fiction,20th century or before,6
2851248,Swati Avasthi ,/author/show/2851248.Swati_Avasthi,Unknown,4.02,https://www.goodreads.com/book/show/6270483-split,6270483,       Split ,Young Adult,Contemporary,280,2010,Fiction,21st century,14
336058,Lisa Shearin ,/author/show/336058.Lisa_Shearin,Unknown,4.07,https://www.goodreads.com/book/show/23529245-the-brimstone-deception,23529245,       The Brimstone Deception ,Fantasy,Fantasy,293,2016,Fiction,21st century,6
4369922,Kameron Hurley ,/author/show/4369922.Kameron_Hurley,Unknown,3.66,https://www.goodreads.com/book/show/29090844-the-stars-are-legion,29090844,       The Stars Are Legion ,Science Fiction,Fiction,400,2017,Fiction,21st century,12
105839,Marie Brennan ,/author/show/105839.Marie_Brennan,USA and Canada,3.87,https://www.goodreads.com/book/show/2781819-warrior,2781819,       Warrior ,Fantasy,Fantasy,395,2006,Fiction,21st century,6
2989576,Holly Cupala ,/author/show/2989576.Holly_Cupala,Unknown,3.75,https://www.goodreads.com/book/show/6625699-tell-me-a-secret,6625699,       Tell Me a Secret ,Young Adult,Contemporary,320,2010,Fiction,21st century,14
