author_average_rating,author_gender,author_genres,author_id,author_name,author_page_url,author_rating_count,author_review_count,birthplace,book_average_rating,book_fullurl,book_id,book_title,genre_1,genre_2,num_ratings,num_reviews,pages,publish_date,score
3.97,female,"historical-fiction,",72439,Sandra Byrd ,/author/show/72439.Sandra_Byrd,14876,2301,Unknown,4.04,https://www.goodreads.com/book/show/15763945-roses-have-thorns,15763945,       Roses Have Thorns: A Novel of Elizabeth I ,Historical,Historical,609,149,325,2013,3877
3.8,female,"historical-fiction,",4040343,Gillian Bagwell ,/author/show/4040343.Gillian_Bagwell,2575,366,USA and Canada,3.83,https://www.goodreads.com/book/show/6137724-venus-in-winter,6137724,       Venus in Winter ,Historical,European Literature,353,62,412,July 1st 2013,3736
3.83,female,"literature-fiction,",4467375,Sarah Jio ,/author/show/4467375.Sarah_Jio,78588,11014,Unknown,3.9,https://www.goodreads.com/book/show/15848920-the-last-camellia,15848920,       The Last Camellia ,Historical,Fiction,6749,829,304,January 1st 2013,4326
3.98,female,"historical-fiction,historical-fantasy,",24183,Morgan Llywelyn ,/author/show/24183.Morgan_Llywelyn,28864,1725,USA and Canada,3.2,https://www.goodreads.com/book/show/15729128-after-rome,15729128,       After Rome: A Novel of Celtic Britain ,Historical,Fiction,563,120,336,February 9th 2013,5099
3.68,female,"mystery-thrillers,",6457875,Susanna Calkins ,/author/show/6457875.Susanna_Calkins,3161,536,USA and Canada,3.56,https://www.goodreads.com/book/show/15793158-a-murder-at-rosamund-s-gate,15793158,       A Murder at Rosamund's Gate ,Mystery,Historical,1696,293,352,April 16th 2013,6722
3.98,female,"historical-fiction,",12352,Anne Easter Smith ,/author/show/12352.Anne_Easter_Smith,15704,902,Europe,3.87,https://www.goodreads.com/book/show/15803156-royal-mistress,15803156,       Royal Mistress ,Historical,Historical,878,115,512,2013,7290
3.76,female,"fiction,",6454131,Tara Conklin ,/author/show/6454131.Tara_Conklin,50644,4999,USA and Canada,3.76,https://www.goodreads.com/book/show/15781725-the-house-girl,15781725,       The House Girl ,Historical,Fiction,50328,4842,370,2013,7547
3.89,female,"historical-fiction,",6442240,Patricia Bracewell ,/author/show/6442240.Patricia_Bracewell,5065,796,USA and Canada,3.85,https://www.goodreads.com/book/show/15752152-shadow-on-the-crown,15752152,       Shadow on the Crown ,Historical,Historical,4007,628,416,February 1st 2013,9002
4.0,female,"mystery-thrillers,",1038226,Sharon J. Bolton ,/author/show/1038226.Sharon_J_Bolton,76615,9598,Europe,4.06,https://www.goodreads.com/book/show/13120860-dead-scared,13120860,       Dead Scared ,Mystery,Thriller,8954,918,384,2012,847
3.82,female,"suspense,",7078175,C.L. Taylor ,/author/show/7078175.C_L_Taylor,36046,3672,Europe,3.78,https://www.goodreads.com/book/show/16199630-the-accident,16199630,       The Accident ,Thriller,Mystery,10126,774,404,2014,902
3.42,female,"crime,",232473,Sophie Hannah ,/author/show/232473.Sophie_Hannah,83144,11884,Europe,3.59,https://www.goodreads.com/book/show/13034606-kind-of-cruel,13034606,       Kind of Cruel ,Mystery,Fiction,4188,524,448,2012,953
3.83,female,"thriller,",202260,Caroline Kepnes ,/author/show/202260.Caroline_Kepnes,101018,16758,USA and Canada,3.81,https://www.goodreads.com/book/show/23492288-hidden-bodies,23492288,       Hidden Bodies ,Fiction,Thriller,22249,3345,439,January 14th 2016,954
3.94,female,"mystery-thrillers,",2862091,Ruth Dugdall ,/author/show/2862091.Ruth_Dugdall,8264,919,Europe,4.07,https://www.goodreads.com/book/show/23332827-humber-boy-b,23332827,       Humber Boy B ,Mystery,Thriller,814,153,352,2015,972
4.03,female,"crime,",7082224,Tilia Klebenov Jacobs ,/author/show/7082224.Tilia_Klebenov_Jacobs,494,252,USA and Canada,4.03,https://www.goodreads.com/book/show/17900221-wrong-place-wrong-time,17900221,"       Wrong Place, Wrong Time ",Thriller,Thriller,250,110,397,2013,1024
3.79,female,"thriller,suspense,",6175529,Paula Daly ,/author/show/6175529.Paula_Daly,19296,2717,Europe,3.78,https://www.goodreads.com/book/show/20763881-keep-your-friends-close,20763881,       Keep Your Friends Close ,Fiction,Mystery,3593,523,335,March 13th 2014,1254
3.57,female,"literature-fiction,young-adult,",24534,Emily Barr ,/author/show/24534.Emily_Barr,33086,3339,Asia,3.76,https://www.goodreads.com/book/show/17667688-the-sleeper,17667688,       The Sleeper ,Mystery,Thriller,2510,262,407,2013,1191
3.68,female,"literature-fiction,nonfiction,",16270,Louise Doughty ,/author/show/16270.Louise_Doughty,24192,2466,Europe,3.73,https://www.goodreads.com/book/show/17452179-apple-tree-yard,17452179,       Apple Tree Yard ,Fiction,Thriller,19003,1799,320,2013,1547
3.92,female,"mystery-thrillers,crime,",3163298,Chevy Stevens ,/author/show/3163298.Chevy_Stevens,138538,17047,USA and Canada,3.71,https://www.goodreads.com/book/show/16044953-always-watching,16044953,       Always Watching ,Mystery,Thriller,9924,1223,342,January 1st 2013,1345
3.81,female,"young-adult,",6573508,A.B. Whelan ,/author/show/6573508.A_B_Whelan,2327,563,Unknown,3.53,https://www.goodreads.com/book/show/26262230-14-days-to-die,26262230,       14 Days to Die ,Thriller,Mystery,919,195,266,2016,1746
3.6,female,"thriller,",7127317,Claire Kendal ,/author/show/7127317.Claire_Kendal,12281,1612,Unknown,3.59,https://www.goodreads.com/book/show/24516182-the-book-of-you,24516182,       The Book of You ,Thriller,Fiction,11035,1394,384,April 3rd 2014,1683
3.81,female,"literature-fiction,",6452053,Kimberly McCreight ,/author/show/6452053.Kimberly_McCreight,146477,14964,USA and Canada,3.84,https://www.goodreads.com/book/show/22693182-where-they-found-her,22693182,       Where They Found Her ,Mystery,Fiction,28364,2842,326,2015,2422
3.93,female,"romance,mystery-thrillers,",3517050,Sibel Hodge ,/author/show/3517050.Sibel_Hodge,37379,3124,Europe,3.83,https://www.goodreads.com/book/show/21922122-look-behind-you,21922122,       Look Behind You ,Thriller,Mystery,11727,734,238,by,2369
3.85,female,"literature-fiction,",5280308,Laura McNeill ,/author/show/5280308.Laura_McNeill,3128,852,USA and Canada,3.73,https://www.goodreads.com/book/show/27191173-sister-dear,27191173,       Sister Dear ,Mystery,Fiction,958,255,400,2016,2666
3.58,female,"crime,",5012636,Alex Marwood ,/author/show/5012636.Alex_Marwood,26217,3115,Europe,3.48,https://www.goodreads.com/book/show/11940384-the-wicked-girls,11940384,       The Wicked Girls ,Mystery,Fiction,13625,1435,378,June 13th 2008,2725
3.74,female,"fiction,",7177796,Laura McHugh ,/author/show/7177796.Laura_McHugh,24274,3136,USA and Canada,3.74,https://www.goodreads.com/book/show/18209468-the-weight-of-blood,18209468,       The Weight of Blood ,Mystery,Fiction,18957,2291,302,2014,2981
3.6,female,"literature-fiction,",426034,Lauren Beukes ,/author/show/426034.Lauren_Beukes,74113,9967,Africa,3.49,https://www.goodreads.com/book/show/16131077-the-shining-girls,16131077,       The Shining Girls ,Fiction,Mystery,35237,4813,368,2013,3243
3.9,female,"crime,",6577129,Samantha Hayes ,/author/show/6577129.Samantha_Hayes,19217,2614,Europe,3.89,https://www.goodreads.com/book/show/16142191-until-you-re-mine,16142191,       Until You're Mine ,Thriller,Mystery,7138,1003,368,2013,3356
3.96,female,"mystery-thrillers,",48557,Chelsea Cain ,/author/show/48557.Chelsea_Cain,113524,11373,USA and Canada,3.93,https://www.goodreads.com/book/show/657034.Heartsick,657034,       Heartsick ,Mystery,Thriller,32601,2753,326,2007,3951
3.6,female,"crime,",6583160,Koethi Zan ,/author/show/6583160.Koethi_Zan,11679,1683,USA and Canada,3.61,https://www.goodreads.com/book/show/16158525-the-never-list,16158525,       The Never List ,Thriller,Fiction,11334,1626,303,January 1st 2013,4445
3.99,female,"crime,",8509533,Clare Mackintosh ,/author/show/8509533.Clare_Mackintosh,140590,17047,Europe,4.07,https://www.goodreads.com/book/show/23125266-i-let-you-go,23125266,       I Let You Go ,Mystery,Fiction,81328,9974,371,November 6th 2014,5920
3.9,female,"mystery-thrillers,",6218,Sandra Brown ,/author/show/6218.Sandra_Brown,591759,38311,USA and Canada,3.91,https://www.goodreads.com/book/show/710826.White_Hot,710826,       White Hot ,Romance,Mystery,10360,519,419,2004,2887
4.11,female,"romance,",195778,Cindy Gerard ,/author/show/195778.Cindy_Gerard,78173,4140,Unknown,4.19,https://www.goodreads.com/book/show/6887618-risk-no-secrets,6887618,       Risk No Secrets ,Romance,Romance,3921,163,388,January 1st 2010,2870
3.3,female,"thriller,non-fiction,",4672071,A.S.A. Harrison ,/author/show/4672071.A_S_A_Harrison,84854,8855,USA and Canada,3.3,https://www.goodreads.com/book/show/16171291-the-silent-wife,16171291,       The Silent Wife ,Fiction,Thriller,84852,8855,326,2013,9946
4.01,female,"romance,",335382,Jo Davis ,/author/show/335382.Jo_Davis,17838,1412,Unknown,3.89,https://www.goodreads.com/book/show/3516986-trial-by-fire,3516986,       Trial by Fire ,Romance,Romance,4439,334,320,2008,3450
4.23,female,"suspense,",75375,Karen      Rose ,/author/show/75375.Karen_Rose,123779,7489,USA and Canada,4.19,https://www.goodreads.com/book/show/130881.Nothing_To_Fear,130881,       Nothing To Fear ,Romance,Romance,5628,254,515,2005,3460
4.01,female,"romance,",17597,Lori Foster ,/author/show/17597.Lori_Foster,305745,18800,Unknown,4.17,https://www.goodreads.com/book/show/9758743-when-you-dare,9758743,       When You Dare ,Romance,Romance,12709,941,448,January 1st 2011,3456
3.76,female,"romance,mystery-thrillers,",13635,Anne Stuart ,/author/show/13635.Anne_Stuart,96185,8599,Unknown,3.81,https://www.goodreads.com/book/show/36567.Cold_As_Ice,36567,       Cold As Ice ,Romance,Romance,3592,293,360,2006,4357
4.19,female,"romance,",2741576,Christy Reece ,/author/show/2741576.Christy_Reece,28292,1531,USA and Canada,3.97,https://www.goodreads.com/book/show/6192480-rescue-me,6192480,       Rescue Me ,Romance,Suspense,4868,261,362,January 1st 2009,4991
3.74,female,"science-fiction,",4369922,Kameron Hurley ,/author/show/4369922.Kameron_Hurley,23571,4284,Unknown,3.49,https://www.goodreads.com/book/show/20646731-the-mirror-empire,20646731,       The Mirror Empire ,Fantasy,Fiction,3889,701,540,August 15th 2014,1626
3.93,female,"science-fiction-fantasy,",246590,Carol Berg ,/author/show/246590.Carol_Berg,36469,2106,USA and Canada,4.09,https://www.goodreads.com/book/show/18683282-dust-and-light,18683282,       Dust and Light ,Fantasy,Fantasy,944,121,445,2014,1713
3.94,female,"science-fiction-fantasy,",2868678,Mary Robinette Kowal ,/author/show/2868678.Mary_Robinette_Kowal,75278,9982,USA and Canada,3.98,https://www.goodreads.com/book/show/12987423-valour-and-vanity,12987423,       Valour and Vanity ,Fantasy,Historical,2144,320,405,2014,2140
4.05,female,"fantasy,horror,",6949698,Katherine Addison ,/author/show/6949698.Katherine_Addison,18221,3166,USA and Canada,4.05,https://www.goodreads.com/book/show/17910048-the-goblin-emperor,17910048,       The Goblin Emperor ,Fantasy,Fiction,18074,3128,446,2014,3042
4.13,female,"science-fiction-fantasy,",85545,Kristen Britain ,/author/show/85545.Kristen_Britain,85351,4374,USA and Canada,3.79,https://www.goodreads.com/book/show/18249280-mirror-sight,18249280,       Mirror Sight ,Fantasy,Fiction,6158,665,784,January 1st 2014,4058
4.02,female,"science-fiction-fantasy,",15890,Trudi Canavan ,/author/show/15890.Trudi_Canavan,265715,8932,Oceania,3.84,https://www.goodreads.com/book/show/17302559-thief-s-magic,17302559,       Thief's Magic ,Fantasy,Fantasy,7553,685,553,January 1st 2014,5339
3.81,female,"biographies-memoirs,",3060064,Nujood Ali ,/author/show/3060064.Nujood_Ali,16761,2446,Asia,3.81,https://www.goodreads.com/book/show/6818019-i-am-nujood-age-10-and-divorced,6818019,"       I Am Nujood, Age 10 and Divorced ",Nonfiction,Autobiography,16760,2446,188,October 8th 2009,1453
3.84,female,"biography,memoir,health-mind-body,",3405767,Portia de Rossi ,/author/show/3405767.Portia_de_Rossi,35954,2588,Oceania,3.84,https://www.goodreads.com/book/show/9219901-unbearable-lightness,9219901,       Unbearable Lightness: A Story of Loss and Gain ,Nonfiction,Biography,35203,2497,320,2010,1489
3.88,female,"biographies-memoirs,",84099,Katharine Hepburn ,/author/show/84099.Katharine_Hepburn,13439,732,USA and Canada,3.87,https://www.goodreads.com/book/show/145397.Me,145397,       Me: Stories of My Life ,Biography,Nonfiction,11289,564,432,1991,1552
4.07,female,"biographies-memoirs,women-gender-studies,",5675,Waris Dirie ,/author/show/5675.Waris_Dirie,18864,1131,Africa,4.12,https://www.goodreads.com/book/show/8745.Desert_Flower,8745,       Desert Flower ,Nonfiction,Biography,15362,960,240,August 19th 1998,1571
3.53,female,"biographies-memoirs,history,",6162,Nuala O'Faolain ,/author/show/6162.Nuala_O_Faolain,6100,785,Europe,3.51,https://www.goodreads.com/book/show/240188.Are_You_Somebody_,240188,       Are You Somebody?: The Accidental Memoir of a Dublin Woman ,Autobiography,Cultural,2849,321,224,1996,1572
3.8,female,"biographies-memoirs,",49187,Noor Al-Hussein ,/author/show/49187.Noor_Al_Hussein,8276,683,USA and Canada,3.8,https://www.goodreads.com/book/show/400598.Leap_of_Faith,400598,       Leap of Faith: Memoirs of an Unexpected Life ,Nonfiction,Biography,8558,723,496,November 1st 2002,1654
4.05,female,"biographies-memoirs,",24349,Betty Mahmoody ,/author/show/24349.Betty_Mahmoody,23247,1301,USA and Canada,4.07,https://www.goodreads.com/book/show/43255.Not_Without_My_Daughter,43255,       Not Without My Daughter ,Nonfiction,Biography,22029,1225,528,1987,1658
4.16,female,"children-s-books,biographies-memoirs,",13369,Betty MacDonald ,/author/show/13369.Betty_MacDonald,100812,3317,USA and Canada,3.93,https://www.goodreads.com/book/show/23770.The_Egg_and_I,23770,       The Egg and I ,Humor,Autobiography,7301,722,288,1945,1691
4.03,female,"biographies-memoirs,social-sciences,",4262,Truddi Chase ,/author/show/4262.Truddi_Chase,15010,526,USA and Canada,4.03,https://www.goodreads.com/book/show/760941.When_Rabbit_Howls,760941,       When Rabbit Howls ,Nonfiction,Psychology,15009,526,400,1980,1805
3.96,female,"biographies-memoirs,",11192,Lauren Bacall ,/author/show/11192.Lauren_Bacall,7905,370,USA and Canada,4.0,https://www.goodreads.com/book/show/836301.By_Myself,836301,       By Myself ,Biography,Nonfiction,4053,122,512,December 12th 1978,1931
4.07,female,"biographies-memoirs,",145047,Gilda Radner ,/author/show/145047.Gilda_Radner,8227,364,USA and Canada,4.07,https://www.goodreads.com/book/show/248170.It_s_Always_Something,248170,       It's Always Something ,Biography,Nonfiction,8221,363,256,1989,2048
3.84,female,"biographies-memoirs,",25926,Firoozeh Dumas ,/author/show/25926.Firoozeh_Dumas,21879,3392,Asia,3.79,https://www.goodreads.com/book/show/46349.Funny_in_Farsi,46349,       Funny in Farsi: A Memoir of Growing Up Iranian in America ,Autobiography,Nonfiction,16563,2371,240,June 17th 2003,2112
4.12,female,"biographies-memoirs,history,",4369397,Harriet Ann Jacobs ,/author/show/4369397.Harriet_Ann_Jacobs,44680,2471,USA and Canada,4.1,https://www.goodreads.com/book/show/152519.Incidents_in_the_Life_of_a_Slave_Girl,152519,       Incidents in the Life of a Slave Girl ,Nonfiction,History,36682,1982,176,February 24th 1861,2163
4.31,female,"nonfiction,",3028,Loung Ung ,/author/show/3028.Loung_Ung,28535,2655,Asia,4.33,https://www.goodreads.com/book/show/4373.First_They_Killed_My_Father,4373,       First They Killed My Father: A Daughter of Cambodia Remembers ,Nonfiction,Autobiography,25839,2429,238,2000,2178
3.97,female,"biographies-memoirs,",3878,Adeline Yen Mah ,/author/show/3878.Adeline_Yen_Mah,55044,4736,Asia,3.89,https://www.goodreads.com/book/show/54529.Falling_Leaves,54529,       Falling Leaves: The Memoir of an Unwanted Chinese Daughter ,Nonfiction,Autobiography,22715,1742,278,1997,2261
4.17,female,"biographies-memoirs,",114656,Cupcake Brown ,/author/show/114656.Cupcake_Brown,23627,2110,Unknown,4.17,https://www.goodreads.com/book/show/196764.A_Piece_of_Cake,196764,       A Piece of Cake ,Nonfiction,Autobiography,23627,2110,472,January 1st 2006,2295
4.13,female,"biographies-memoirs,",54931,Katharine Graham ,/author/show/54931.Katharine_Graham,18556,1077,USA and Canada,4.13,https://www.goodreads.com/book/show/95420.Personal_History,95420,       Personal History ,Biography,Nonfiction,18220,1037,642,1997,2302
3.94,female,"cooking-food-wine,biographies-memoirs,",5662,Ruth Reichl ,/author/show/5662.Ruth_Reichl,126257,12423,USA and Canada,3.93,https://www.goodreads.com/book/show/80642.Garlic_and_Sapphires,80642,       Garlic and Sapphires: The Secret Life of a Critic in Disguise ,Nonfiction,Food and Drink,30132,3321,334,January 1st 2005,2339
3.84,female,"politics,",2778471,Hillary Rodham Clinton ,/author/show/2778471.Hillary_Rodham_Clinton,80068,8031,USA and Canada,3.76,https://www.goodreads.com/book/show/56073.Living_History,56073,       Living History ,Nonfiction,Biography,27229,1040,567,December 23rd 2003,2342
3.71,female,"literature-fiction,",90150,Carrie Fisher ,/author/show/90150.Carrie_Fisher,120952,15125,USA and Canada,3.59,https://www.goodreads.com/book/show/306010.Postcards_from_the_Edge,306010,       Postcards from the Edge ,Fiction,Humor,10958,999,226,August 1st 1987,2551
4.01,female,"memoir,women,",21163,Jill Ker Conway ,/author/show/21163.Jill_Ker_Conway,13150,785,Oceania,4.04,https://www.goodreads.com/book/show/107430.The_Road_from_Coorain,107430,       The Road from Coorain: A Woman's Exquisitely Clear-Sighted Memoir of Growing Up Australian ,Autobiography,Nonfiction,10849,541,238,1989,2561
4.04,female,"nonfiction,biographies-memoirs,",72953,Jennifer Lauck ,/author/show/72953.Jennifer_Lauck,10411,918,USA and Canada,4.08,https://www.goodreads.com/book/show/920330.Blackbird,920330,       Blackbird: A Childhood Lost and Found ,Autobiography,Nonfiction,7203,593,432,2000,2801
4.01,female,"biographies-memoirs,nonfiction,religion-spirituality,",7113,Anne Lamott ,/author/show/7113.Anne_Lamott,242590,21887,USA and Canada,4.19,https://www.goodreads.com/book/show/12540.Operating_Instructions,12540,       Operating Instructions: A Journal of My Son's First Year ,Autobiography,Nonfiction,21412,1707,251,May 1st 1993,2930
4.18,female,"biographies-memoirs,",1054,Beryl Markham ,/author/show/1054.Beryl_Markham,26202,2700,Europe,4.19,https://www.goodreads.com/book/show/1624.West_with_the_Night,1624,       West with the Night ,Nonfiction,Autobiography,25822,2650,294,1942,3017
4.0,female,"biographies-memoirs,poetry,",57229,Lucy Grealy ,/author/show/57229.Lucy_Grealy,33497,1770,Europe,3.97,https://www.goodreads.com/book/show/534255.Autobiography_of_a_Face,534255,       Autobiography of a Face ,Autobiography,Nonfiction,22458,1427,256,January 1st 1994,3230
3.95,female,"biographies-memoirs,religion,",427437,Carolyn Jessop ,/author/show/427437.Carolyn_Jessop,36999,4725,USA and Canada,3.97,https://www.goodreads.com/book/show/818811.Escape,818811,       Escape ,Nonfiction,Autobiography,32899,4372,413,2007,3604
4.25,female,"cooking-food-wine,biographies-memoirs,",3465,Julia Child ,/author/show/3465.Julia_Child,149236,7935,USA and Canada,4.17,https://www.goodreads.com/book/show/5084.My_Life_in_France,5084,       My Life in France ,Autobiography,Nonfiction,72106,6927,302,2006,3651
3.87,female,"literature-fiction,non-fiction,",7190,Anaïs Nin ,/author/show/7190.Ana_s_Nin,67548,4069,Europe,4.11,https://www.goodreads.com/book/show/46064.The_Diary_of_Ana_s_Nin_Vol_1,46064,"       The Diary of Anaïs Nin, Vol. 1: 1931-1934 ",Autobiography,Biography,5563,295,384,1966,3918
3.98,female,"biographies-memoirs,",5448929,Jean Sasson ,/author/show/5448929.Jean_Sasson,58499,4660,USA and Canada,4.01,https://www.goodreads.com/book/show/613283.Princess,613283,       Princess: A True Story of Life Behind the Veil in Saudi Arabia ,Nonfiction,Biography,26854,2360,286,1992,4192
